,Field,Text,sentiment,sentiment_group,subjectivity,subjectivity_group
470,priorities and concerns,Lack of Donations,0.0,Neutral,0.0,More Objective
471,priorities and concerns,"Ensuring we have the funding available to complete major projects in the next 2-3 years. If we can't maintain our asset, it will snowball into a major issue in years to come",0.125,Neutral,0.36,More Objective
472,priorities and concerns,"We lost all our fundraising money over COVID of 20,000 so we are struggling, but staying focused. Money shortage is always a need. WE have designed new programmes to help with solutions if any one interested, addresses Substance abuses and family Violence. we come from a Maori perspective as Maori providers we work in High schools with Teens and the whole whanau.",0.18659090909090909,Neutral,0.47363636363636363,More Objective
473,priorities and concerns,"Organising AGM and conference, engaging with members and supporters, engaging with Government agencies.",0.4,Positive,0.7,More Subjective
474,priorities and concerns,Strengthen our governance and volunteering pool. Ensuring sustainability to maintain and coping during and post COVID-19.,0.0,Neutral,0.0,More Objective
475,priorities and concerns,Being able to hold our A.G.M. with social distancing,0.26666666666666666,Neutral,0.3458333333333333,More Objective
476,priorities and concerns,Taking the opportunity for reimagining a better future,0.25,Neutral,0.3125,More Objective
477,priorities and concerns,"Lack of future study, professional development and performance opportunities for performing artists.",0.05,Neutral,0.1125,More Objective
478,priorities and concerns,Supporting target group affected by loss of income streams,0.25,Neutral,0.25,More Objective
479,priorities and concerns,Reducing barriers to service for clients and helping clients to be comfortable with a new media for engaging with clinicians,0.31212121212121213,Neutral,0.6515151515151515,More Subjective
480,priorities and concerns,Ensuring ease of access to our volunteers and communities most affected by COVID,0.5,Positive,0.5,More Subjective
481,priorities and concerns,1. Survival 2. Maximise revenue available. 3. No Capex. 4. Minimise costs. 5. No community finding,0.4,Positive,0.4,More Objective
482,priorities and concerns,We want to make sure that our groups can continue to thrive and not cease operating.,0.5,Positive,0.8888888888888888,More Subjective
483,priorities and concerns,"Continuing strengthening connections with stakeholders, organisations and community. Developing new programmes and services for the community.",0.13636363636363635,Neutral,0.45454545454545453,More Objective
484,priorities and concerns,"Most funders want to fund sexy new programmes. Right now, we need grass roots, basic funding with no special ties to programming. We just want to survive, revive, and thrive.",0.2072510822510822,Neutral,0.5311147186147186,More Subjective
485,priorities and concerns,Ensuring our donor dollar is maximised,0.0,Neutral,0.0,More Objective
486,priorities and concerns,"Due to demand for services, desire to attract an experienced tradesman/assistant Manager, plus larger premises.",0.225,Neutral,0.5916666666666667,More Subjective
487,priorities and concerns,"Reopening and Advertising the availability of our Community Centre, putting in place competitive hiring rates.",0.0,Neutral,0.0,More Objective
488,priorities and concerns,"Our main priority is supporting young people and Whanau who are facing real hardship due to job loss, anxiety, loss of some income. Many families are facing extreme poverty.",0.13809523809523808,Neutral,0.4511904761904762,More Objective
489,priorities and concerns,Loss of funding and yet the need for support increasing. Being left behind due to the fact we are a small charity supporting a marginalised group of the population,-0.10500000000000001,Neutral,0.34500000000000003,More Objective
